timestamp;tag;duration;nvidia_gpu_0
1690024843.3193948;foo;79.46304750442505;2356624
1690024922.7854338;foo;79.01188254356384;2848787
1690025807.3292406;foo;77.5675585269928;1312846
1690025884.8987935;foo;76.91231036186218;1069897
1690026100.882813;foo;78.78097629547119;3216452
1690026272.314072;foo;77.15865159034729;1082766
1690026349.4757159;foo;76.79262971878052;1071653
1690037981.1485622;foo;77.26406455039978;1766800
1690038058.415619;foo;76.91367816925049;1285578
