timestamp;tag;duration;nvidia_gpu_0
1688383985.326345;foo;256.7275195121765;2861097
1688384242.0588515;foo;252.67485427856445;2553530
1688384494.7426815;foo;253.86290335655212;2565487
1688384748.6135635;foo;254.39620518684387;2248304
1688385003.0177474;foo;251.50585508346558;1890889
