timestamp;tag;duration;nvidia_gpu_0
1689288472.4059522;foo;19722.50649857521;245126264
1689308194.9234211;foo;19826.30942964554;245037251
1689328021.2438214;foo;19739.17254590988;244559908
1689347760.425343;foo;19693.439970254898;244918166
1689367453.8752863;foo;19693.2377846241;249897878
