Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Sensor2,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,"Power:package-0,0","Power:core,0","Power:dram,0"
2023-09-27_06:41:37,27.8,29.8,71.0,38.0,37.0,49.0,41.0,41.0,71.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,19.3,2.4,5.3,2.4,0.5,4.9,100.0,38.8,32.7,1.2
2023-09-27_06:41:39,27.8,29.8,72.0,38.0,37.0,42.0,41.0,42.0,73.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.2,0.5,1.0,3.9,1.5,7.9,100.0,39.0,32.9,1.2
2023-09-27_06:41:41,27.8,29.8,71.0,38.0,38.0,40.0,42.0,41.0,71.0,34.9,34.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.3,5.4,2.5,2.5,2.5,3.0,100.0,39.0,33.0,1.2
2023-09-27_06:41:43,27.8,29.8,71.0,38.0,37.0,40.0,42.0,41.0,71.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.3,5.4,1.5,2.5,2.9,3.5,100.0,39.0,32.9,1.2
2023-09-27_06:41:45,27.8,29.8,71.0,38.0,37.0,40.0,42.0,41.0,71.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.0,3.9,2.0,1.5,3.0,3.0,100.0,38.9,32.8,1.2
2023-09-27_06:41:47,27.8,29.8,70.0,38.0,37.0,40.0,59.0,41.0,71.0,34.9,34.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.4,2.9,2.5,6.0,3.5,1.5,100.0,39.2,33.2,1.2
2023-09-27_06:41:49,27.8,29.8,71.0,41.0,37.0,40.0,41.0,41.0,72.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.9,4.5,2.5,3.4,5.9,2.0,100.0,39.5,33.4,1.2
2023-09-27_06:41:51,27.8,29.8,71.0,38.0,37.0,40.0,41.0,41.0,71.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.3,3.5,2.9,2.9,2.0,3.9,100.0,38.6,32.6,1.2
2023-09-27_06:41:53,27.8,29.8,71.0,38.0,36.0,40.0,41.0,41.0,72.0,34.9,34.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.8,3.5,3.9,1.5,1.5,2.5,100.0,38.7,32.6,1.2
2023-09-27_06:41:56,27.8,29.8,71.0,38.0,37.0,40.0,41.0,41.0,71.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,19.3,2.0,3.5,5.4,2.5,3.4,100.0,38.7,32.7,1.2
Time taken: 86.77312803268433 seconds
runbreak
2023-09-27_06:43:02,27.8,29.8,74.0,74.0,42.0,43.0,43.0,42.0,45.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,28.2,100.0,0.0,14.3,0.0,0.0,57.1,47.2,43.2,1.3
2023-09-27_06:43:04,27.8,29.8,74.0,74.0,40.0,41.0,38.0,40.0,37.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.6,100.0,3.0,2.9,1.0,3.4,0.5,38.7,32.6,1.2
2023-09-27_06:43:06,27.8,29.8,74.0,74.0,41.0,42.0,39.0,40.0,37.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.9,100.0,3.5,3.4,1.9,0.0,4.5,38.3,32.2,1.2
2023-09-27_06:43:08,27.8,29.8,74.0,74.0,41.0,40.0,39.0,39.0,38.0,34.9,34.9,47.9,4.6,4.8,4.8,3.7,4.8,4.8,4.8,18.8,100.0,5.9,2.0,0.5,1.0,3.4,38.4,32.3,1.2
2023-09-27_06:43:10,27.8,29.8,76.0,76.0,41.0,41.0,39.0,40.0,38.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.8,100.0,1.5,3.4,2.0,2.5,3.0,38.5,32.5,1.2
2023-09-27_06:43:12,27.8,29.8,75.0,75.0,41.0,41.0,39.0,39.0,38.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.7,100.0,2.0,3.0,2.0,2.5,2.9,38.6,32.5,1.2
2023-09-27_06:43:14,27.8,29.8,75.0,75.0,41.0,41.0,39.0,39.0,37.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.9,100.0,2.0,3.0,3.0,3.4,2.0,38.7,32.7,1.2
2023-09-27_06:43:16,27.8,29.8,75.0,75.0,43.0,50.0,39.0,39.0,38.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.6,100.0,2.5,3.5,1.5,2.0,1.5,38.4,32.4,1.2
2023-09-27_06:43:18,27.8,29.8,74.0,74.0,41.0,42.0,39.0,40.0,38.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.9,100.0,2.0,2.0,3.9,4.9,1.0,38.2,32.1,1.2
2023-09-27_06:43:20,27.8,29.8,75.0,75.0,42.0,41.0,39.0,39.0,37.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.4,100.0,4.5,3.0,4.9,2.0,1.5,38.7,32.6,1.2
2023-09-27_06:43:22,27.8,29.8,75.0,75.0,41.0,41.0,39.0,40.0,38.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.7,100.0,3.5,2.9,2.0,2.0,2.0,38.3,32.3,1.2
Time taken: 89.73650622367859 seconds
runbreak
2023-09-27_06:44:32,27.8,29.8,77.0,77.0,43.0,43.0,43.0,42.0,44.0,34.9,34.9,45.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,28.2,100.0,0.0,0.0,0.0,14.3,66.7,47.7,42.3,1.3
2023-09-27_06:44:34,27.8,29.8,76.0,76.0,42.0,42.0,39.0,40.0,39.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.1,100.0,3.9,3.4,1.5,0.5,4.9,39.1,33.0,1.2
2023-09-27_06:44:36,27.8,29.8,76.0,76.0,41.0,41.0,39.0,39.0,38.0,34.9,34.9,45.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,18.4,100.0,2.0,1.5,2.0,1.5,4.5,38.8,32.7,1.2
2023-09-27_06:44:38,27.8,29.8,76.0,76.0,42.0,42.0,38.0,39.0,38.0,34.9,34.9,45.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,18.5,100.0,1.5,0.0,0.5,2.0,4.9,38.5,32.5,1.2
2023-09-27_06:44:40,27.8,29.8,76.0,76.0,41.0,42.0,38.0,40.0,38.0,34.9,34.9,45.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,18.5,100.0,2.0,0.5,3.4,3.4,3.0,38.6,32.6,1.2
2023-09-27_06:44:42,27.8,29.8,76.0,76.0,41.0,41.0,39.0,39.0,38.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.5,100.0,2.5,0.0,2.0,2.0,2.5,38.8,32.7,1.2
2023-09-27_06:44:44,27.8,29.8,76.0,76.0,41.0,42.0,39.0,40.0,38.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,19.0,100.0,1.5,3.5,3.0,2.5,4.4,39.3,33.2,1.2
2023-09-27_06:44:46,27.8,29.8,76.0,76.0,41.0,42.0,38.0,40.0,39.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.5,100.0,3.0,3.9,2.0,2.5,0.5,38.7,32.6,1.2
2023-09-27_06:44:48,27.8,29.8,76.0,76.0,41.0,42.0,39.0,39.0,38.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,18.8,100.0,1.0,3.5,1.5,1.0,4.5,38.8,32.8,1.2
2023-09-27_06:44:50,27.8,29.8,78.0,78.0,43.0,43.0,40.0,40.0,40.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,21.0,100.0,7.0,3.9,5.9,3.0,5.9,41.6,35.5,1.2
2023-09-27_06:44:52,27.8,29.8,75.0,75.0,41.0,42.0,39.0,40.0,38.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,18.7,100.0,1.0,2.5,3.9,1.5,3.0,38.9,32.9,1.2
Time taken: 86.69096612930298 seconds
