runbreak
2023-09-27_06:51:52,27.8,29.8,72.0,60.0,70.0,72.0,68.0,68.0,68.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,97.7,71.4,100.0,100.0,100.0,100.0,100.0,123.3,115.9,1.4
Time taken: 18.78335952758789 seconds
runbreak
2023-09-27_06:52:11,27.8,29.8,83.0,83.0,52.0,82.0,75.0,77.0,77.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,95.3,100.0,66.7,100.0,100.0,100.0,100.0,118.1,115.9,1.2
Time taken: 18.049630403518677 seconds
runbreak
2023-09-27_06:52:29,27.8,29.8,83.0,81.0,51.0,83.0,78.0,77.0,77.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,93.0,100.0,57.1,100.0,100.0,100.0,100.0,121.0,115.7,1.5
Time taken: 18.043451070785522 seconds
runbreak
2023-09-27_06:52:47,27.8,29.8,83.0,83.0,78.0,69.0,77.0,77.0,68.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,95.1,100.0,100.0,85.7,100.0,100.0,75.0,116.3,116.4,1.2
Time taken: 18.09965968132019 seconds
runbreak
2023-09-27_06:53:05,27.8,29.8,84.0,57.0,78.0,84.0,80.0,77.0,78.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,92.3,83.3,83.3,100.0,100.0,100.0,100.0,121.3,116.4,1.3
Time taken: 18.30443525314331 seconds
runbreak
2023-09-27_06:53:24,27.8,29.8,83.0,83.0,78.0,82.0,79.0,68.0,75.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,97.5,100.0,100.0,100.0,100.0,85.7,100.0,117.8,116.9,1.2
Time taken: 19.137962818145752 seconds
runbreak
2023-09-27_06:53:43,27.8,29.8,84.0,84.0,82.0,84.0,57.0,78.0,79.0,36.9,36.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,94.3,100.0,100.0,100.0,57.1,100.0,100.0,119.9,117.8,1.3
Time taken: 18.20874261856079 seconds
runbreak
2023-09-27_06:54:01,27.8,29.8,85.0,84.0,79.0,85.0,82.0,55.0,80.0,36.9,36.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,92.3,100.0,100.0,100.0,100.0,62.5,100.0,121.3,118.6,1.3
Time taken: 18.258281707763672 seconds
runbreak
2023-09-27_06:54:19,27.8,29.8,84.0,84.0,80.0,58.0,82.0,79.0,79.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,94.3,100.0,100.0,50.0,100.0,100.0,100.0,118.1,116.6,1.4
Time taken: 18.29393196105957 seconds
runbreak
2023-09-27_06:54:38,27.8,29.8,84.0,84.0,62.0,83.0,81.0,80.0,80.0,36.9,36.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,94.9,100.0,85.7,85.7,100.0,100.0,100.0,121.9,119.2,1.4
Time taken: 18.318835020065308 seconds
