Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Sensor2,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,"Power:package-0,0","Power:core,0","Power:dram,0"
2023-09-14_16:49:20,27.8,29.8,63.0,63.0,58.0,62.0,60.0,57.0,58.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,97.0,96.5,97.0,97.1,97.0,98.5,96.5,84.8,81.6,4.6
2023-09-14_16:49:22,27.8,29.8,65.0,65.0,52.0,65.0,63.0,61.0,60.0,36.9,36.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,98.7,99.0,98.5,99.0,98.5,99.0,98.5,80.8,77.7,4.5
2023-09-14_16:49:25,27.8,29.8,63.0,63.0,57.0,62.0,59.0,57.0,57.0,36.9,36.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,95.9,93.6,95.6,96.6,96.5,96.6,96.6,83.1,80.1,4.6
2023-09-14_16:49:27,27.8,29.8,64.0,64.0,60.0,63.0,61.0,59.0,59.0,36.9,36.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,98.1,98.5,98.0,98.6,96.1,98.5,98.5,79.5,76.4,4.9
2023-09-14_16:49:29,27.8,29.8,51.0,41.0,40.0,41.0,40.0,41.0,51.0,36.9,36.9,49.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,42.8,31.9,31.3,31.2,32.0,48.3,82.7,49.0,46.1,3.4
2023-09-14_16:49:31,27.8,29.8,63.0,63.0,58.0,63.0,60.0,58.0,58.0,36.9,36.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,94.0,93.1,92.6,94.1,92.7,96.1,95.5,86.6,83.5,4.5
2023-09-14_16:49:33,27.8,29.8,66.0,66.0,62.0,65.0,63.0,61.0,61.0,36.9,36.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,98.5,98.5,99.0,98.6,98.0,98.6,98.5,80.2,77.1,4.5
2023-09-14_16:49:35,27.8,29.8,64.0,64.0,60.0,63.0,61.0,59.0,60.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,95.5,96.5,96.5,94.6,94.6,94.1,96.0,88.1,85.0,4.5
2023-09-14_16:49:37,27.8,29.8,65.0,65.0,61.0,64.0,62.0,60.0,60.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,98.4,98.5,97.6,98.5,98.5,99.0,98.6,83.3,79.0,4.9
2023-09-14_16:49:39,27.8,29.8,39.0,38.0,37.0,37.0,37.0,38.0,36.0,36.9,36.9,49.9,4.1,4.8,4.4,4.8,3.7,3.7,2.9,46.5,42.9,42.0,41.7,42.9,40.7,69.7,54.3,48.4,2.8
run9
2023-09-14_16:50:19,27.8,29.8,68.0,68.0,43.0,43.0,41.0,43.0,41.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,59.2,100.0,75.0,37.5,50.0,37.5,50.0,98.3,96.2,1.4
2023-09-14_16:50:21,27.8,29.8,63.0,63.0,39.0,38.0,37.0,37.0,37.0,36.9,36.9,48.9,4.6,4.8,4.8,4.8,4.8,4.8,3.7,18.9,97.1,3.9,2.4,4.9,2.9,2.9,29.6,27.3,1.7
2023-09-14_16:50:23,27.8,29.8,70.0,66.0,63.0,65.0,63.0,70.0,61.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,25.7,98.5,10.9,10.3,10.7,12.7,10.8,37.0,34.6,1.9
2023-09-14_16:50:25,27.8,29.8,63.0,63.0,59.0,62.0,61.0,58.0,59.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,96.7,96.6,95.7,97.1,97.1,98.5,95.0,85.6,82.5,4.6
2023-09-14_16:50:27,27.8,29.8,66.0,66.0,62.0,65.0,64.0,61.0,60.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,98.4,98.6,98.1,98.6,98.6,98.6,98.6,80.7,77.6,4.5
2023-09-14_16:50:29,27.8,29.8,63.0,63.0,58.0,62.0,60.0,58.0,58.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,94.9,93.6,95.6,94.7,95.1,94.6,96.5,83.1,80.1,4.6
2023-09-14_16:50:31,27.8,29.8,65.0,65.0,61.0,64.0,62.0,60.0,60.0,36.9,36.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,98.5,98.5,98.5,97.6,98.5,98.5,98.5,79.9,76.8,4.9
2023-09-14_16:50:33,27.8,29.8,51.0,42.0,51.0,40.0,42.0,40.0,41.0,36.9,36.9,51.9,4.4,4.8,4.8,4.8,4.8,3.7,3.7,44.8,34.0,81.9,32.4,35.4,51.5,34.3,50.2,47.3,3.5
2023-09-14_16:50:35,27.8,29.8,64.0,64.0,59.0,63.0,60.0,58.0,59.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,91.4,89.2,95.1,89.7,91.3,93.2,90.1,85.1,82.1,4.4
2023-09-14_16:50:37,27.8,29.8,66.0,66.0,62.0,66.0,63.0,60.0,59.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,98.5,98.5,98.5,98.0,98.0,98.5,98.5,80.1,77.0,4.5
2023-09-14_16:50:39,27.8,29.8,65.0,65.0,61.0,64.0,63.0,60.0,60.0,36.9,36.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,94.8,96.1,96.0,96.1,92.1,93.6,96.0,88.2,84.8,4.5
2023-09-14_16:50:41,27.8,29.8,66.0,65.0,62.0,66.0,63.0,61.0,61.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,98.0,98.0,96.6,98.0,98.5,98.5,98.1,83.3,78.9,4.9
2023-09-14_16:50:43,27.8,29.8,40.0,40.0,37.0,38.0,38.0,38.0,37.0,36.9,36.9,51.9,3.7,3.7,3.7,2.8,4.8,3.7,3.7,51.7,46.8,48.5,46.0,47.1,75.0,46.5,58.3,51.9,3.0
run10
2023-09-14_16:51:46,27.8,29.8,71.0,41.0,43.0,40.0,72.0,39.0,40.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,48.6,28.6,80.0,33.3,100.0,16.7,33.3,93.2,88.1,1.4
2023-09-14_16:51:48,27.8,29.8,60.0,40.0,39.0,38.0,60.0,38.0,39.0,36.9,36.9,49.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,20.0,4.4,4.9,5.4,97.5,4.4,4.9,31.0,28.5,1.7
2023-09-14_16:51:50,27.8,29.8,76.0,76.0,63.0,66.0,64.0,60.0,62.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,26.1,12.7,11.8,10.4,98.5,10.8,11.3,38.0,35.6,1.9
2023-09-14_16:51:52,27.8,29.8,64.0,64.0,59.0,63.0,60.0,58.0,59.0,36.9,36.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,97.4,98.5,97.6,97.6,96.1,97.1,97.5,85.9,82.8,4.6
2023-09-14_16:51:54,27.8,29.8,67.0,67.0,63.0,66.0,64.0,61.0,62.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,98.6,98.5,97.5,99.0,99.0,99.0,98.5,81.3,78.2,4.5
2023-09-14_16:51:56,27.8,29.8,63.0,63.0,59.0,62.0,60.0,58.0,58.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,95.6,96.5,96.5,94.5,94.0,96.5,96.0,83.4,80.4,4.6
2023-09-14_16:51:58,27.8,29.8,65.0,65.0,61.0,64.0,62.0,61.0,61.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,98.0,98.0,98.0,98.5,97.6,98.0,97.0,80.1,76.9,4.9
2023-09-14_16:52:00,27.8,29.8,52.0,44.0,52.0,41.0,41.0,40.0,40.0,36.9,36.9,49.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,43.3,49.5,82.7,32.5,30.7,33.0,32.2,49.4,46.5,3.5
2023-09-14_16:52:02,27.8,29.8,64.0,64.0,59.0,63.0,61.0,59.0,60.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,93.2,92.8,96.1,92.2,92.2,93.2,91.8,86.4,83.3,4.5
2023-09-14_16:52:04,27.8,29.8,66.0,66.0,60.0,64.0,62.0,60.0,60.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,98.6,98.5,98.5,98.5,98.5,98.5,98.5,80.5,77.4,4.5
2023-09-14_16:52:06,27.8,29.8,64.0,64.0,61.0,64.0,62.0,59.0,60.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,95.3,93.5,96.4,96.4,95.0,94.4,96.0,88.4,85.2,4.5
2023-09-14_16:52:08,27.8,29.8,66.0,66.0,62.0,64.0,63.0,61.0,60.0,36.9,36.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,98.1,97.0,99.0,98.0,98.5,98.0,98.5,83.5,79.1,4.9
2023-09-14_16:52:10,27.8,29.8,41.0,40.0,38.0,38.0,39.0,40.0,38.0,37.9,37.9,49.9,4.7,4.8,4.0,4.8,4.8,4.8,4.8,48.7,44.7,42.8,43.5,43.9,72.9,44.4,57.6,51.6,2.9
