1694644904.9148636,9.8
1694645029.8998346,9.9
1694700566.718048,9.8
1694702575.728633,9.51
1694702632.9815388,9.51
1694702734.470387,13.76
1694702861.9656148,12.89
1694702979.8334398,12.7
1694703044.4124756,9.9
1694703131.0944476,10.09
