1694719139.552779,9.9
1694719605.022837,9.6
1694723181.5868127,9.41
1694723313.2950017,9.41
1694723418.0642908,9.41
1694723521.3785088,10.47
1694724393.5408752,9.22
1694725217.0706463,9.12
1694725320.705992,9.6
1694725416.910211,9.41
