Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Sensor2,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,"Power:package-0,0","Power:core,0","Power:dram,0"
2023-09-14_21:18:35,27.8,29.8,56.0,56.0,38.0,37.0,35.0,36.0,35.0,35.9,35.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.2,100.0,1.5,1.0,1.5,2.0,3.0,31.0,24.8,2.6
2023-09-14_21:18:37,27.8,29.8,55.0,55.0,38.0,38.0,35.0,36.0,35.0,35.9,35.9,49.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,17.9,100.0,2.0,2.0,1.5,1.0,0.5,30.6,24.3,2.7
2023-09-14_21:18:39,27.8,29.8,56.0,56.0,37.0,37.0,35.0,36.0,35.0,35.9,35.9,49.9,4.2,4.8,4.8,4.8,3.7,3.7,3.7,17.7,100.0,0.0,2.0,1.0,2.0,0.5,30.8,24.6,2.7
2023-09-14_21:18:41,27.8,29.8,60.0,60.0,37.0,37.0,35.0,36.0,36.0,35.9,35.9,49.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,17.7,100.0,1.0,0.5,1.5,2.5,1.0,31.7,25.4,2.7
2023-09-14_21:18:43,27.8,29.8,66.0,66.0,39.0,38.0,37.0,36.0,36.0,35.9,35.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.2,100.0,0.5,3.9,1.0,1.5,1.5,34.9,28.7,2.5
2023-09-14_21:18:45,27.8,29.8,57.0,57.0,39.0,37.0,37.0,36.0,36.0,35.9,35.9,49.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,18.9,100.0,5.9,3.9,1.5,1.0,1.0,34.6,28.2,3.2
2023-09-14_21:18:47,27.8,29.8,57.0,57.0,38.0,37.0,36.0,36.0,36.0,35.9,35.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.9,100.0,1.5,2.5,1.5,2.0,1.0,32.4,26.0,3.3
2023-09-14_21:18:49,27.8,29.8,57.0,57.0,39.0,43.0,37.0,37.0,36.0,35.9,35.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.2,100.0,0.5,1.0,2.4,3.4,2.0,32.1,25.7,3.3
2023-09-14_21:18:51,27.8,29.8,57.0,57.0,39.0,37.0,36.0,36.0,36.0,35.9,35.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.9,100.0,1.5,2.5,1.5,0.5,0.5,32.0,25.6,3.3
2023-09-14_21:18:53,27.8,29.8,57.0,57.0,39.0,56.0,36.0,36.0,37.0,35.9,35.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.2,100.0,1.0,2.0,2.0,1.0,2.5,32.3,25.9,3.3
2023-09-14_21:18:55,27.8,29.8,57.0,57.0,39.0,37.0,37.0,36.0,36.0,35.9,35.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.3,100.0,3.0,1.5,2.0,1.5,3.4,32.7,26.3,3.3
2023-09-14_21:18:57,27.8,29.8,66.0,66.0,40.0,38.0,37.0,36.0,36.0,35.9,35.9,50.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,18.8,100.0,3.4,4.3,2.0,1.5,1.5,34.5,28.1,3.2
2023-09-14_21:18:59,27.8,29.8,37.0,34.0,33.0,34.0,34.0,33.0,33.0,35.9,35.9,50.9,3.3,3.7,4.2,3.7,4.8,1.4,2.2,8.9,41.1,2.0,3.0,1.5,2.5,3.0,23.4,17.3,1.4
run2
2023-09-14_21:25:36,27.8,29.8,68.0,68.0,39.0,36.0,35.0,35.0,35.0,34.9,34.9,45.9,4.6,4.8,4.8,4.8,4.8,4.8,3.7,24.4,100.0,57.1,0.0,0.0,0.0,0.0,37.1,34.2,1.3
2023-09-14_21:25:38,27.8,29.8,59.0,59.0,37.0,35.0,35.0,35.0,34.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.8,100.0,2.4,0.5,1.9,1.9,0.5,28.2,25.8,1.7
2023-09-14_21:25:40,27.8,29.8,64.0,64.0,37.0,37.0,34.0,35.0,34.0,34.9,34.9,47.9,4.4,4.8,4.8,4.8,4.8,3.7,3.7,17.5,100.0,1.5,1.0,1.0,0.5,0.5,28.3,25.9,1.7
2023-09-14_21:25:42,27.8,29.8,61.0,61.0,37.0,37.0,35.0,34.0,35.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,4.8,3.7,17.5,100.0,1.0,1.0,1.0,1.5,1.0,29.9,27.5,2.3
2023-09-14_21:25:44,27.8,29.8,57.0,57.0,38.0,37.0,34.0,35.0,34.0,34.9,34.9,48.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,18.0,100.0,4.4,2.5,0.0,1.0,1.0,28.7,26.3,2.4
2023-09-14_21:25:46,27.8,29.8,59.0,59.0,37.0,35.0,34.0,35.0,34.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,4.8,3.7,17.7,100.0,1.5,2.5,1.0,0.0,0.5,27.7,25.3,2.4
2023-09-14_21:25:48,27.8,29.8,54.0,54.0,37.0,35.0,34.0,35.0,34.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.3,100.0,0.0,1.5,0.5,0.5,0.0,26.3,23.9,2.6
2023-09-14_21:25:50,27.8,29.8,55.0,55.0,37.0,35.0,34.0,35.0,34.0,34.9,34.9,48.9,4.4,4.8,4.8,4.8,3.7,3.7,4.8,17.3,100.0,0.5,1.5,1.0,1.5,0.0,26.0,23.6,2.6
2023-09-14_21:25:52,27.8,29.8,55.0,55.0,37.0,35.0,34.0,35.0,34.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.3,100.0,1.5,1.0,0.0,0.5,0.5,26.2,23.8,2.6
2023-09-14_21:25:54,27.8,29.8,57.0,57.0,38.0,35.0,34.0,35.0,34.0,34.9,34.9,47.9,4.2,4.8,4.8,4.8,3.7,3.7,3.7,17.5,100.0,1.0,1.5,0.5,1.0,1.0,26.8,24.4,2.6
2023-09-14_21:25:56,27.8,29.8,63.0,63.0,37.0,37.0,35.0,35.0,35.0,34.9,34.9,47.9,4.4,4.8,4.8,4.8,4.8,3.7,3.7,18.1,100.0,2.5,1.5,1.0,2.4,1.5,28.6,26.2,2.6
2023-09-14_21:25:58,27.8,29.8,53.0,53.0,38.0,37.0,35.0,35.0,35.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.1,100.0,1.5,2.5,1.5,2.0,1.5,29.7,27.2,3.0
2023-09-14_21:26:00,27.8,29.8,54.0,54.0,38.0,35.0,35.0,35.0,34.0,34.9,34.9,48.9,4.3,4.8,4.8,4.8,3.7,3.7,3.7,17.6,100.0,2.0,1.0,0.5,1.0,1.0,26.9,24.3,3.4
2023-09-14_21:26:02,27.8,29.8,54.0,54.0,38.0,37.0,34.0,35.0,35.0,34.9,34.9,47.9,4.4,4.8,4.8,4.8,3.7,4.8,3.7,17.1,100.0,0.5,1.0,0.5,0.0,0.5,26.7,24.1,3.4
2023-09-14_21:26:04,27.8,29.8,54.0,54.0,38.0,35.0,35.0,35.0,34.0,34.9,34.9,46.9,4.6,4.8,4.8,4.8,4.8,4.8,3.7,17.3,100.0,0.5,1.0,1.0,1.0,0.0,26.7,24.1,3.3
2023-09-14_21:26:06,27.8,29.8,54.0,54.0,38.0,37.0,35.0,35.0,35.0,34.9,34.9,45.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,17.1,100.0,0.5,1.0,0.0,1.0,0.5,26.9,24.3,3.4
2023-09-14_21:26:08,27.8,29.8,56.0,56.0,40.0,37.0,38.0,36.0,35.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.4,100.0,0.5,1.5,0.5,0.5,0.5,27.3,24.7,3.3
2023-09-14_21:26:10,27.8,29.8,64.0,64.0,39.0,37.0,36.0,36.0,36.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.9,100.0,2.0,0.5,1.5,2.4,1.0,29.7,26.6,3.3
