1694741184.2327597,9.69
1694741247.2822807,12.2
1694741422.820947,12.69
1694741482.2898254,9.41
1694741540.3536253,12.5
1694741673.2559602,9.7
1694741727.6508737,9.8
1694741797.445057,9.89
1694741949.1825159,9.89
1694742004.8367002,9.7
