Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Sensor2,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,"Power:package-0,0","Power:core,0","Power:dram,0"
2023-09-15_03:29:55,27.8,29.8,61.0,61.0,39.0,37.0,35.0,35.0,36.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,20.4,96.6,6.7,4.3,4.3,3.8,7.2,30.8,28.4,1.7
2023-09-15_03:29:57,27.8,29.8,71.0,66.0,63.0,63.0,71.0,39.0,42.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,26.3,98.5,16.3,16.2,17.9,2.9,5.9,38.4,36.0,2.0
2023-09-15_03:29:59,27.8,29.8,60.0,60.0,56.0,57.0,57.0,40.0,43.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.5,98.0,97.6,98.1,98.5,5.8,8.2,68.7,65.6,4.4
2023-09-15_03:30:01,27.8,29.8,60.0,60.0,57.0,57.0,57.0,40.0,43.0,33.9,33.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.8,98.5,99.0,99.0,99.0,5.4,7.7,63.3,60.2,4.5
2023-09-15_03:30:03,27.8,29.8,59.0,59.0,55.0,56.0,55.0,41.0,44.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.1,98.0,98.0,97.5,98.0,5.3,5.1,69.2,66.2,4.5
2023-09-15_03:30:05,27.8,29.8,58.0,58.0,54.0,55.0,54.0,40.0,43.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.7,98.5,98.0,98.0,98.0,5.4,7.5,60.6,57.6,4.8
2023-09-15_03:30:07,27.8,29.8,60.0,60.0,56.0,57.0,56.0,41.0,43.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.4,99.0,99.5,99.5,99.5,5.0,7.9,61.4,58.3,4.8
2023-09-15_03:30:09,27.8,29.8,48.0,40.0,39.0,39.0,48.0,37.0,40.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,39.6,41.7,59.0,42.0,82.8,7.0,4.0,48.2,45.3,3.6
2023-09-15_03:30:11,27.8,29.8,61.0,61.0,56.0,56.0,57.0,40.0,44.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,61.3,87.1,86.3,86.7,99.5,3.9,3.5,67.4,64.4,4.2
2023-09-15_03:30:13,27.8,29.8,60.0,60.0,56.0,56.0,55.0,41.0,44.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.9,98.5,99.0,99.0,98.5,3.5,3.5,62.9,59.2,4.5
2023-09-15_03:30:15,27.8,29.8,65.0,65.0,62.0,63.0,61.0,43.0,47.0,33.9,33.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.6,98.5,98.5,98.0,98.5,3.5,3.0,71.2,66.6,4.4
2023-09-15_03:30:17,27.8,29.8,60.0,60.0,56.0,57.0,56.0,41.0,44.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.2,98.0,98.5,98.0,97.5,4.0,6.9,68.6,61.7,4.8
2023-09-15_03:30:19,27.8,29.8,60.0,60.0,57.0,57.0,56.0,41.0,44.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.8,99.0,99.0,99.0,99.5,5.5,5.0,66.5,59.6,4.8
2023-09-15_03:30:21,27.8,29.8,40.0,36.0,36.0,36.0,36.0,36.0,36.0,33.9,33.9,46.9,3.3,3.6,3.0,3.1,3.7,2.4,4.3,48.8,64.7,63.7,63.3,93.0,3.4,5.0,58.0,51.4,3.6
run4
2023-09-15_03:30:52,27.8,29.8,70.0,70.0,38.0,38.0,37.0,40.0,39.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,45.9,100.0,33.3,33.3,20.0,66.7,28.6,66.6,67.3,1.5
2023-09-15_03:30:54,27.8,29.8,58.0,37.0,58.0,35.0,36.0,35.0,36.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,23.1,9.2,96.6,7.8,4.9,3.9,16.3,34.3,31.9,1.8
2023-09-15_03:30:56,27.8,29.8,71.0,66.0,63.0,71.0,63.0,38.0,42.0,33.9,33.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,24.9,12.3,99.0,15.5,11.3,1.5,9.3,36.6,34.2,1.9
