Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Sensor2,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,"Power:package-0,0","Power:core,0","Power:dram,0"
2023-09-27_01:00:52,27.8,29.8,81.0,81.0,47.0,46.0,77.0,43.0,46.0,37.9,37.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.5,100.0,3.0,3.4,100.0,2.5,3.9,57.9,54.4,1.2
2023-09-27_01:00:54,27.8,29.8,81.0,81.0,47.0,46.0,77.0,44.0,45.0,37.9,37.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.0,100.0,2.5,4.5,100.0,2.5,5.5,60.0,54.6,1.2
2023-09-27_01:00:56,27.8,29.8,81.0,81.0,48.0,67.0,77.0,44.0,47.0,37.9,37.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.6,100.0,4.0,9.1,100.0,2.5,3.5,61.3,55.2,1.2
2023-09-27_01:00:58,27.8,29.8,83.0,83.0,50.0,47.0,78.0,44.0,48.0,37.9,37.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.6,100.0,4.4,5.4,100.0,5.9,4.9,61.2,55.1,1.2
2023-09-27_01:01:01,27.8,29.8,81.0,81.0,47.0,47.0,77.0,44.0,47.0,37.9,37.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.1,100.0,6.5,3.0,100.0,3.0,2.0,60.8,54.8,1.2
2023-09-27_01:01:03,27.8,29.8,81.0,81.0,47.0,46.0,76.0,44.0,47.0,37.9,37.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.5,100.0,4.5,5.4,100.0,3.0,5.0,61.2,55.2,1.2
2023-09-27_01:01:05,27.8,29.8,80.0,80.0,47.0,46.0,76.0,44.0,46.0,37.9,37.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,38.1,100.0,5.4,6.3,100.0,7.8,10.7,62.6,56.6,1.2
run5 Time taken: 46.84213209152222 seconds
2023-09-27_01:01:41,27.8,29.8,75.0,47.0,42.0,75.0,41.0,70.0,42.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,43.2,66.7,0.0,100.0,0.0,100.0,0.0,62.2,62.0,1.2
2023-09-27_01:01:43,27.8,29.8,81.0,49.0,43.0,82.0,44.0,78.0,47.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,37.6,4.9,4.9,100.0,4.4,100.0,11.5,58.0,55.7,1.2
2023-09-27_01:01:45,27.8,29.8,82.0,49.0,44.0,82.0,44.0,79.0,47.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.0,4.5,3.9,100.0,2.0,100.0,5.5,57.2,54.7,1.2
2023-09-27_01:01:48,27.8,29.8,82.0,49.0,43.0,82.0,45.0,78.0,48.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.5,3.5,2.5,100.0,2.5,100.0,4.0,58.1,54.6,1.2
2023-09-27_01:01:50,27.8,29.8,83.0,49.0,44.0,83.0,45.0,80.0,49.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,39.9,5.9,8.5,100.0,10.0,100.0,14.5,64.3,58.6,1.3
2023-09-27_01:01:52,27.8,29.8,82.0,47.0,43.0,82.0,44.0,79.0,47.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.9,6.3,5.0,100.0,3.5,100.0,7.3,61.2,55.1,1.2
2023-09-27_01:01:54,27.8,29.8,82.0,47.0,43.0,82.0,44.0,79.0,48.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,37.0,5.9,5.0,100.0,2.9,100.0,6.0,61.7,55.6,1.2
2023-09-27_01:01:56,27.8,29.8,82.0,49.0,43.0,82.0,44.0,79.0,48.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,37.0,4.9,6.5,100.0,4.0,100.0,6.8,61.4,55.3,1.2
2023-09-27_01:01:58,27.8,29.8,82.0,47.0,43.0,82.0,44.0,79.0,47.0,37.9,37.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.5,3.5,6.0,100.0,3.4,100.0,6.0,61.1,55.1,1.2
2023-09-27_01:02:00,27.8,29.8,82.0,65.0,43.0,82.0,46.0,79.0,47.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,37.3,4.4,7.3,100.0,3.0,100.0,8.9,61.5,55.4,1.2
2023-09-27_01:02:02,27.8,29.8,82.0,47.0,43.0,82.0,44.0,79.0,48.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.5,6.4,2.5,100.0,3.9,100.0,5.9,61.0,55.0,1.2
2023-09-27_01:02:04,27.8,29.8,81.0,47.0,43.0,81.0,45.0,79.0,47.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.0,2.0,5.4,100.0,5.4,100.0,3.4,60.6,54.6,1.2
2023-09-27_01:02:06,27.8,29.8,82.0,48.0,43.0,82.0,44.0,79.0,48.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.4,5.4,3.0,100.0,5.5,100.0,3.5,61.2,55.1,1.2
2023-09-27_01:02:08,27.8,29.8,82.0,47.0,42.0,82.0,44.0,78.0,47.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.9,3.9,2.5,100.0,6.8,100.0,2.5,60.8,54.8,1.2
run6 Time taken: 44.80465030670166 seconds
2023-09-27_01:02:49,27.8,29.8,73.0,73.0,48.0,40.0,43.0,40.0,69.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,45.5,100.0,50.0,0.0,14.3,0.0,100.0,64.0,59.0,1.2
2023-09-27_01:02:51,27.8,29.8,79.0,79.0,47.0,48.0,46.0,51.0,74.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.8,100.0,3.0,2.9,3.4,4.4,100.0,60.4,54.3,1.2
2023-09-27_01:02:53,27.8,29.8,80.0,80.0,45.0,45.0,47.0,45.0,74.0,37.9,37.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,38.5,100.0,5.5,9.0,9.9,6.0,100.0,63.3,57.2,1.3
2023-09-27_01:02:55,27.8,29.8,79.0,79.0,46.0,46.0,47.0,46.0,76.0,37.9,37.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.9,100.0,3.0,2.5,4.5,4.9,100.0,60.7,54.7,1.2
2023-09-27_01:02:57,27.8,29.8,80.0,80.0,45.0,46.0,46.0,45.0,76.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.8,100.0,4.5,3.9,6.4,5.0,100.0,61.1,55.0,1.2
2023-09-27_01:02:59,27.8,29.8,80.0,80.0,46.0,46.0,46.0,45.0,76.0,37.9,37.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.4,100.0,4.5,5.0,4.5,4.5,100.0,61.2,55.1,1.2
2023-09-27_01:03:01,27.8,29.8,80.0,80.0,46.0,46.0,46.0,45.0,75.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.1,100.0,4.5,5.5,3.4,4.4,100.0,60.8,54.8,1.2
2023-09-27_01:03:03,27.8,29.8,80.0,80.0,46.0,46.0,47.0,46.0,75.0,37.9,37.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.2,100.0,3.0,2.0,6.4,4.5,100.0,61.0,54.9,1.2
2023-09-27_01:03:05,27.8,29.8,80.0,80.0,46.0,45.0,46.0,46.0,76.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.3,100.0,3.5,4.4,4.4,6.0,100.0,61.2,55.1,1.2
2023-09-27_01:03:07,27.8,29.8,80.0,80.0,46.0,45.0,47.0,45.0,76.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.8,100.0,3.0,3.5,3.0,3.9,100.0,60.7,54.6,1.2
2023-09-27_01:03:09,27.8,29.8,82.0,82.0,53.0,48.0,48.0,48.0,78.0,37.9,37.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,38.5,100.0,8.9,5.0,8.3,9.3,100.0,63.5,57.4,1.3
2023-09-27_01:03:11,27.8,29.8,80.0,80.0,45.0,46.0,47.0,45.0,76.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.9,100.0,1.0,7.8,3.4,3.0,100.0,60.9,54.9,1.2
2023-09-27_01:03:14,27.8,29.8,81.0,81.0,48.0,46.0,47.0,47.0,77.0,37.9,37.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,36.0,100.0,6.8,4.9,1.5,2.5,100.0,60.9,54.8,1.2
2023-09-27_01:03:16,27.8,29.8,80.0,80.0,46.0,47.0,47.0,46.0,77.0,37.9,37.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.7,100.0,3.0,1.5,2.0,6.9,100.0,60.6,54.5,1.2
run7 Time taken: 43.58427906036377 seconds
2023-09-27_01:03:54,27.8,29.8,72.0,72.0,41.0,42.0,70.0,41.0,42.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,44.0,100.0,0.0,0.0,100.0,37.5,0.0,60.5,57.9,1.2
2023-09-27_01:03:56,27.8,29.8,82.0,82.0,47.0,46.0,77.0,44.0,48.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.4,100.0,2.9,3.4,100.0,3.8,3.9,56.7,54.5,1.2
2023-09-27_01:03:58,27.8,29.8,81.0,81.0,48.0,46.0,77.0,42.0,47.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.6,100.0,2.5,2.5,100.0,2.5,5.9,57.4,55.2,1.2
2023-09-27_01:04:00,27.8,29.8,81.0,81.0,48.0,46.0,77.0,43.0,46.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.3,100.0,2.0,2.5,100.0,2.0,4.4,57.0,54.7,1.2
2023-09-27_01:04:02,27.8,29.8,81.0,81.0,47.0,46.0,77.0,42.0,47.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.7,100.0,3.9,2.5,100.0,2.9,5.0,57.3,55.0,1.2
2023-09-27_01:04:04,27.8,29.8,82.0,82.0,46.0,46.0,78.0,42.0,46.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.1,100.0,2.5,2.0,100.0,2.9,3.5,56.8,54.6,1.2
2023-09-27_01:04:06,27.8,29.8,81.0,81.0,47.0,46.0,77.0,43.0,47.0,37.9,37.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.2,100.0,3.0,1.0,100.0,1.0,5.4,56.8,54.5,1.2
2023-09-27_01:04:08,27.8,29.8,81.0,81.0,47.0,46.0,78.0,44.0,47.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.1,100.0,1.5,2.5,100.0,3.4,3.5,56.7,54.5,1.2
2023-09-27_01:04:10,27.8,29.8,81.0,81.0,47.0,46.0,77.0,43.0,46.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.4,100.0,1.0,3.0,100.0,3.0,3.5,57.4,55.1,1.2
2023-09-27_01:04:12,27.8,29.8,80.0,80.0,47.0,46.0,77.0,42.0,46.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,34.6,100.0,2.0,2.5,100.0,1.0,2.5,56.3,54.1,1.2
2023-09-27_01:04:14,27.8,29.8,82.0,82.0,47.0,47.0,79.0,44.0,47.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.0,100.0,1.5,2.0,100.0,2.0,3.4,56.6,54.3,1.2
2023-09-27_01:04:16,27.8,29.8,82.0,82.0,47.0,46.0,77.0,43.0,47.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.0,100.0,2.9,2.5,100.0,2.9,2.5,56.2,54.0,1.2
2023-09-27_01:04:18,27.8,29.8,82.0,82.0,48.0,46.0,78.0,44.0,47.0,37.9,37.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,38.6,100.0,6.9,6.9,100.0,5.9,11.9,60.0,57.8,1.3
2023-09-27_01:04:20,27.8,29.8,82.0,82.0,47.0,46.0,77.0,42.0,46.0,37.9,37.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,34.9,100.0,3.4,2.0,100.0,2.0,2.5,56.2,54.0,1.2
run8 Time taken: 48.31501483917236 seconds
2023-09-27_01:05:49,27.8,29.8,68.0,39.0,37.0,43.0,40.0,68.0,67.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,44.7,0.0,0.0,50.0,12.5,100.0,100.0,61.8,58.0,1.2
2023-09-27_01:05:51,27.8,29.8,73.0,42.0,40.0,46.0,45.0,73.0,72.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.5,3.9,2.5,2.9,3.9,100.0,100.0,54.7,52.5,1.2
2023-09-27_01:05:53,27.8,29.8,74.0,43.0,40.0,46.0,45.0,74.0,72.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,35.6,2.5,4.9,3.4,3.0,100.0,100.0,54.9,52.6,1.2
2023-09-27_01:05:55,27.8,29.8,74.0,43.0,40.0,46.0,45.0,74.0,74.0,37.9,37.9,49.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,35.5,2.0,2.5,4.4,4.9,100.0,100.0,54.9,52.7,1.2
