Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Sensor2,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,"Power:package-0,0","Power:core,0","Power:dram,0"
run2 Time taken: 17.702909231185913 seconds
2023-09-27_00:38:47,27.8,29.8,74.0,74.0,72.0,46.0,72.0,69.0,70.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,94.1,100.0,100.0,77.8,100.0,100.0,100.0,118.1,115.5,1.3
2023-09-27_00:38:49,27.8,29.8,90.0,88.0,82.0,90.0,57.0,83.0,77.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,85.6,99.5,99.5,98.5,84.9,100.0,30.4,117.0,114.8,1.2
2023-09-27_00:38:51,27.8,29.8,92.0,90.0,83.0,92.0,58.0,84.0,82.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,84.9,96.0,100.0,100.0,18.1,100.0,96.1,117.1,114.9,1.2
2023-09-27_00:38:54,27.8,29.8,78.0,78.0,71.0,78.0,52.0,73.0,71.0,38.9,38.9,52.9,4.6,4.6,4.6,4.6,4.6,4.6,4.6,84.7,100.0,100.0,100.0,9.0,100.0,98.5,103.4,101.1,1.2
2023-09-27_00:38:56,27.8,29.8,77.0,77.0,74.0,62.0,77.0,73.0,74.0,38.9,38.9,52.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,85.0,99.5,100.0,81.6,28.2,100.0,100.0,94.3,91.0,1.2
2023-09-27_00:38:58,27.8,29.8,77.0,77.0,71.0,76.0,53.0,72.0,70.0,38.9,38.9,51.9,4.6,4.6,4.6,4.6,4.6,4.6,4.6,86.0,100.0,94.0,93.1,29.7,99.0,100.0,95.0,90.0,1.2
2023-09-27_00:39:00,27.8,29.8,77.0,77.0,71.0,77.0,54.0,72.0,70.0,38.9,38.9,52.9,4.6,4.6,4.6,4.6,4.6,4.6,4.6,86.1,91.6,88.2,100.0,36.1,100.0,100.0,94.9,88.8,1.2
2023-09-27_00:39:02,27.8,29.8,77.0,76.0,49.0,76.0,72.0,72.0,73.0,38.9,38.9,52.9,4.6,4.6,4.6,4.6,4.6,4.6,4.6,86.7,100.0,78.7,100.0,42.6,100.0,98.5,94.9,88.8,1.2
2023-09-27_00:39:04,27.8,29.8,78.0,76.0,49.0,78.0,73.0,73.0,72.0,38.9,38.9,51.9,4.6,4.6,4.6,4.6,4.6,4.6,4.6,86.7,96.6,22.5,100.0,100.0,100.0,100.0,94.9,88.8,1.2
run3 Time taken: 17.484950304031372 seconds
2023-09-27_00:39:31,27.8,29.8,75.0,74.0,43.0,75.0,71.0,71.0,71.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,91.8,100.0,37.5,100.0,100.0,100.0,100.0,121.1,116.5,1.2
2023-09-27_00:39:33,27.8,29.8,89.0,62.0,79.0,89.0,88.0,83.0,86.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,84.8,55.3,90.3,100.0,100.0,83.8,80.0,117.2,115.0,1.2
2023-09-27_00:39:35,27.8,29.8,78.0,77.0,76.0,54.0,78.0,73.0,76.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.3,99.5,70.4,52.7,100.0,100.0,83.0,111.9,109.7,1.2
2023-09-27_00:39:37,27.8,29.8,78.0,77.0,75.0,53.0,78.0,72.0,75.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,85.6,100.0,100.0,22.1,100.0,100.0,91.7,94.9,92.6,1.2
2023-09-27_00:39:39,27.8,29.8,77.0,76.0,76.0,53.0,77.0,72.0,74.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,85.0,100.0,100.0,10.2,100.0,100.0,100.0,94.9,92.7,1.2
2023-09-27_00:39:41,27.8,29.8,78.0,77.0,76.0,53.0,78.0,73.0,74.0,38.9,38.9,52.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.8,100.0,98.0,18.1,100.0,99.0,95.1,94.9,92.7,1.2
2023-09-27_00:39:43,27.8,29.8,77.0,77.0,76.0,54.0,77.0,73.0,74.0,38.9,38.9,52.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.9,100.0,90.1,21.5,100.0,100.0,97.0,94.9,92.7,1.2
2023-09-27_00:39:45,27.8,29.8,78.0,77.0,76.0,53.0,78.0,73.0,76.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,85.1,100.0,100.0,9.4,100.0,100.0,100.0,94.9,92.7,1.2
2023-09-27_00:39:47,27.8,29.8,77.0,77.0,76.0,53.0,77.0,73.0,75.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.6,100.0,100.0,9.9,100.0,100.0,98.0,94.9,92.7,1.2
run4 Time taken: 17.939241409301758 seconds
2023-09-27_00:40:06,27.8,29.8,75.0,69.0,72.0,75.0,73.0,72.0,48.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,91.1,85.7,100.0,100.0,85.7,100.0,87.5,116.6,115.6,1.3
2023-09-27_00:40:08,27.8,29.8,92.0,89.0,53.0,92.0,85.0,85.0,85.0,38.9,38.9,54.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,85.4,100.0,41.4,93.6,99.0,100.0,77.5,116.6,114.4,1.2
2023-09-27_00:40:10,27.8,29.8,78.0,72.0,75.0,78.0,77.0,75.0,57.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,85.1,43.8,95.1,100.0,100.0,100.0,71.8,99.2,96.9,1.2
2023-09-27_00:40:12,27.8,29.8,81.0,56.0,71.0,81.0,76.0,75.0,73.0,38.9,38.9,54.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.9,97.5,35.7,100.0,100.0,100.0,75.6,94.9,92.7,1.2
2023-09-27_00:40:14,27.8,29.8,78.0,54.0,75.0,79.0,77.0,75.0,75.0,38.9,38.9,54.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.7,22.5,95.1,100.0,100.0,97.0,92.6,94.9,92.7,1.2
2023-09-27_00:40:16,27.8,29.8,81.0,79.0,71.0,82.0,77.0,77.0,55.0,38.9,38.9,54.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.8,100.0,25.0,100.0,100.0,100.0,82.8,94.9,92.7,1.2
2023-09-27_00:40:18,27.8,29.8,79.0,54.0,74.0,79.0,76.0,75.0,74.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,87.0,47.5,81.1,100.0,100.0,99.0,93.5,94.8,92.6,1.3
2023-09-27_00:40:20,27.8,29.8,79.0,79.0,77.0,78.0,77.0,51.0,75.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.4,100.0,100.0,100.0,100.0,6.0,100.0,94.9,92.7,1.2
2023-09-27_00:40:22,27.8,29.8,80.0,80.0,77.0,78.0,78.0,55.0,74.0,38.9,38.9,54.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,85.7,100.0,100.0,100.0,100.0,11.3,100.0,94.9,92.7,1.2
run5 Time taken: 17.853511571884155 seconds
2023-09-27_00:40:39,27.8,29.8,75.0,46.0,73.0,75.0,73.0,71.0,63.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,91.8,62.5,100.0,85.7,100.0,100.0,100.0,117.5,113.6,1.3
2023-09-27_00:40:41,27.8,29.8,88.0,88.0,84.0,59.0,87.0,83.0,85.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,84.6,100.0,87.4,27.7,100.0,100.0,92.2,118.0,114.8,1.2
2023-09-27_00:40:43,27.8,29.8,89.0,58.0,86.0,89.0,88.0,86.0,87.0,38.9,38.9,54.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,87.1,47.8,98.0,82.8,100.0,100.0,95.0,121.5,116.8,1.3
2023-09-27_00:40:45,27.8,29.8,76.0,56.0,73.0,76.0,76.0,74.0,73.0,38.9,38.9,52.9,4.5,4.5,4.5,4.5,4.5,4.5,4.5,85.9,30.7,88.2,100.0,100.0,100.0,96.6,114.0,108.0,1.2
2023-09-27_00:40:47,27.8,29.8,78.0,78.0,52.0,78.0,72.0,74.0,73.0,38.9,38.9,51.9,4.6,4.6,4.6,4.6,4.6,4.6,4.6,86.4,95.0,30.3,100.0,100.0,100.0,93.1,92.3,86.2,1.2
2023-09-27_00:40:49,27.8,29.8,77.0,74.0,50.0,77.0,75.0,74.0,73.0,38.9,38.9,52.9,4.6,4.6,4.6,4.6,4.6,4.6,4.6,86.5,50.7,69.1,100.0,100.0,100.0,99.0,94.9,88.8,1.2
2023-09-27_00:40:51,27.8,29.8,77.0,74.0,51.0,77.0,75.0,74.0,72.0,38.9,38.9,51.9,4.6,4.6,4.6,4.6,4.6,4.6,4.6,85.9,39.1,83.2,100.0,100.0,100.0,92.6,94.9,88.8,1.2
2023-09-27_00:40:53,27.8,29.8,78.0,77.0,48.0,78.0,72.0,74.0,73.0,38.9,38.9,51.9,4.6,4.6,4.6,4.6,4.6,4.6,4.6,86.3,80.2,44.3,98.5,100.0,100.0,94.1,94.9,88.9,1.2
2023-09-27_00:40:55,27.8,29.8,79.0,78.0,50.0,79.0,74.0,75.0,74.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,87.9,100.0,28.3,99.5,100.0,100.0,100.0,94.9,88.8,1.3
run6 Time taken: 18.148722648620605 seconds
2023-09-27_00:41:21,27.8,29.8,73.0,55.0,71.0,73.0,73.0,69.0,70.0,38.9,38.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,90.4,37.5,100.0,100.0,100.0,100.0,100.0,120.1,116.3,1.2
2023-09-27_00:41:23,27.8,29.8,90.0,90.0,86.0,90.0,86.0,83.0,57.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,84.8,96.6,55.4,100.0,96.6,100.0,59.1,117.8,115.6,1.2
2023-09-27_00:41:25,27.8,29.8,91.0,91.0,87.0,91.0,86.0,84.0,68.0,38.9,38.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,84.7,100.0,96.6,100.0,96.1,100.0,14.6,117.9,115.6,1.2
2023-09-27_00:41:27,27.8,29.8,81.0,81.0,76.0,81.0,77.0,74.0,54.0,38.9,38.9,50.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,85.0,100.0,100.0,100.0,100.0,100.0,8.5,97.8,95.5,1.2
2023-09-27_00:41:29,27.8,29.8,80.0,79.0,51.0,81.0,75.0,75.0,74.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.6,100.0,60.2,100.0,100.0,55.2,91.1,94.9,92.6,1.2
2023-09-27_00:41:31,27.8,29.8,81.0,80.0,52.0,81.0,75.0,75.0,74.0,38.9,38.9,49.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.5,100.0,32.8,100.0,92.0,100.0,82.6,94.9,92.7,1.2
2023-09-27_00:41:33,27.8,29.8,80.0,79.0,50.0,80.0,75.0,74.0,74.0,38.9,38.9,50.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.8,100.0,49.8,100.0,97.0,61.7,100.0,95.0,92.2,1.2
2023-09-27_00:41:35,27.8,29.8,79.0,78.0,50.0,79.0,73.0,74.0,73.0,38.9,38.9,50.9,4.6,4.6,4.6,4.6,4.6,4.6,4.6,85.2,100.0,10.1,100.0,100.0,100.0,100.0,94.9,91.2,1.2
2023-09-27_00:41:37,27.8,29.8,78.0,77.0,50.0,78.0,73.0,73.0,73.0,38.9,38.9,49.9,4.6,4.6,4.6,4.6,4.6,4.6,4.6,85.5,100.0,12.4,100.0,100.0,100.0,100.0,94.9,88.8,1.2
run7 Time taken: 17.71562099456787 seconds
2023-09-27_00:42:11,27.8,29.8,75.0,75.0,43.0,75.0,71.0,70.0,71.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,90.2,100.0,55.6,88.9,100.0,100.0,100.0,117.7,117.4,1.2
2023-09-27_00:42:13,27.8,29.8,87.0,87.0,85.0,57.0,87.0,82.0,85.0,38.9,38.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,84.7,100.0,54.9,55.1,100.0,100.0,98.5,116.7,114.5,1.2
2023-09-27_00:42:15,27.8,29.8,82.0,81.0,52.0,82.0,75.0,76.0,76.0,38.9,38.9,50.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.8,100.0,23.0,86.9,100.0,100.0,99.0,115.5,113.3,1.2
2023-09-27_00:42:17,27.8,29.8,81.0,79.0,50.0,80.0,75.0,75.0,75.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.5,100.0,12.9,94.6,100.0,100.0,99.5,92.4,90.2,1.2
2023-09-27_00:42:19,27.8,29.8,80.0,80.0,74.0,80.0,60.0,75.0,72.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,86.6,100.0,75.9,100.0,48.8,95.6,99.0,94.9,92.7,1.3
2023-09-27_00:42:21,27.8,29.8,81.0,80.0,74.0,81.0,54.0,75.0,73.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.6,98.0,95.0,100.0,13.9,100.0,100.0,94.9,92.7,1.2
2023-09-27_00:42:23,27.8,29.8,80.0,80.0,52.0,80.0,73.0,75.0,74.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.7,100.0,98.5,100.0,9.8,100.0,100.0,95.0,92.6,1.2
2023-09-27_00:42:25,27.8,29.8,81.0,79.0,49.0,81.0,74.0,76.0,74.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,85.1,100.0,10.3,100.0,100.0,100.0,100.0,95.0,91.5,1.2
2023-09-27_00:42:27,27.8,29.8,81.0,79.0,49.0,80.0,74.0,75.0,74.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,85.3,100.0,12.7,100.0,100.0,100.0,100.0,95.0,89.7,1.2
run8 Time taken: 17.398849964141846 seconds
2023-09-27_00:42:46,27.8,29.8,76.0,76.0,73.0,75.0,74.0,57.0,71.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,90.0,100.0,100.0,100.0,100.0,37.5,100.0,121.0,116.8,1.3
2023-09-27_00:42:48,27.8,29.8,93.0,91.0,56.0,93.0,86.0,84.0,83.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,85.3,100.0,96.1,100.0,99.0,54.6,60.8,117.6,115.4,1.2
2023-09-27_00:42:50,27.8,29.8,81.0,81.0,76.0,81.0,76.0,75.0,54.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,86.3,100.0,85.1,100.0,100.0,100.0,33.0,108.8,106.6,1.2
2023-09-27_00:42:52,27.8,29.8,80.0,80.0,63.0,80.0,74.0,75.0,74.0,38.9,38.9,52.9,4.6,4.6,4.6,4.6,4.6,4.6,4.6,88.1,100.0,76.7,100.0,100.0,100.0,51.7,95.0,92.7,1.3
2023-09-27_00:42:54,27.8,29.8,82.0,58.0,77.0,82.0,77.0,75.0,71.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.5,99.0,85.8,100.0,100.0,100.0,21.3,94.8,92.5,1.2
2023-09-27_00:42:56,27.8,29.8,81.0,80.0,52.0,81.0,76.0,75.0,74.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.8,94.6,85.7,100.0,100.0,98.5,29.9,94.9,92.7,1.2
2023-09-27_00:42:58,27.8,29.8,81.0,81.0,76.0,80.0,76.0,75.0,54.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.3,96.0,48.8,100.0,100.0,100.0,61.4,94.9,92.7,1.2
2023-09-27_00:43:00,27.8,29.8,81.0,81.0,76.0,81.0,77.0,75.0,54.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.6,100.0,98.0,100.0,100.0,100.0,10.3,94.9,92.7,1.2
2023-09-27_00:43:02,27.8,29.8,81.0,81.0,75.0,81.0,54.0,76.0,73.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,86.3,100.0,84.9,100.0,79.7,100.0,51.7,95.0,92.7,1.3
run9 Time taken: 18.069721698760986 seconds
2023-09-27_00:43:30,27.8,29.8,76.0,74.0,67.0,76.0,72.0,71.0,50.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,89.6,100.0,50.0,100.0,100.0,100.0,85.7,118.0,114.5,1.3
2023-09-27_00:43:32,27.8,29.8,90.0,90.0,84.0,90.0,85.0,83.0,58.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,86.1,100.0,97.6,100.0,100.0,100.0,19.0,116.9,114.7,1.2
2023-09-27_00:43:34,27.8,29.8,81.0,80.0,77.0,81.0,76.0,75.0,54.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,86.8,100.0,100.0,100.0,100.0,97.5,24.2,105.3,103.0,1.2
2023-09-27_00:43:36,27.8,29.8,79.0,56.0,76.0,79.0,78.0,75.0,74.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,85.9,85.2,100.0,96.1,100.0,100.0,33.8,94.8,92.6,1.2
2023-09-27_00:43:38,27.8,29.8,80.0,79.0,76.0,80.0,76.0,74.0,53.0,38.9,38.9,55.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,85.6,86.8,73.9,100.0,100.0,100.0,51.8,94.9,92.6,1.2
2023-09-27_00:43:40,27.8,29.8,81.0,80.0,50.0,81.0,76.0,75.0,75.0,38.9,38.9,52.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.4,100.0,82.1,100.0,100.0,37.3,86.7,94.9,92.7,1.2
2023-09-27_00:43:42,27.8,29.8,79.0,55.0,75.0,78.0,78.0,75.0,76.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.9,23.2,87.7,100.0,100.0,100.0,99.0,94.9,92.7,1.2
2023-09-27_00:43:44,27.8,29.8,79.0,54.0,75.0,79.0,78.0,75.0,75.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.6,7.5,99.5,100.0,100.0,100.0,100.0,94.9,92.7,1.2
2023-09-27_00:43:46,27.8,29.8,79.0,55.0,76.0,79.0,77.0,75.0,75.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.6,7.4,100.0,100.0,100.0,100.0,100.0,94.9,92.7,1.2
run10 Time taken: 17.97718858718872 seconds
2023-09-27_00:45:23,27.8,29.8,72.0,72.0,42.0,72.0,70.0,68.0,68.0,38.9,38.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,93.2,100.0,57.1,100.0,100.0,100.0,100.0,118.3,114.9,1.3
2023-09-27_00:45:25,27.8,29.8,89.0,87.0,53.0,89.0,82.0,81.0,81.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,84.9,99.0,80.8,100.0,96.6,38.0,95.1,115.1,112.9,1.2
2023-09-27_00:45:27,27.8,29.8,89.0,89.0,85.0,89.0,86.0,80.0,57.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,84.8,100.0,87.3,100.0,100.0,24.4,98.0,115.5,113.2,1.2
2023-09-27_00:45:29,27.8,29.8,79.0,79.0,75.0,79.0,75.0,74.0,54.0,38.9,38.9,52.9,4.6,4.6,4.6,4.6,4.6,4.6,4.6,84.4,100.0,100.0,100.0,99.5,97.5,9.5,113.2,111.0,1.2
2023-09-27_00:45:31,27.8,29.8,80.0,80.0,74.0,80.0,75.0,74.0,53.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.7,100.0,100.0,100.0,100.0,100.0,7.4,93.0,90.7,1.2
2023-09-27_00:45:33,27.8,29.8,78.0,57.0,75.0,78.0,77.0,75.0,74.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.5,46.5,93.6,100.0,100.0,100.0,66.7,94.9,92.7,1.2
2023-09-27_00:45:35,27.8,29.8,77.0,77.0,75.0,54.0,75.0,73.0,74.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.7,99.0,100.0,31.5,97.5,100.0,80.8,94.9,92.7,1.2
2023-09-27_00:45:37,27.8,29.8,77.0,76.0,75.0,53.0,77.0,72.0,74.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.5,100.0,100.0,7.0,100.0,100.0,99.5,94.9,92.7,1.2
2023-09-27_00:45:39,27.8,29.8,77.0,77.0,76.0,53.0,77.0,72.0,75.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,84.5,100.0,100.0,6.4,100.0,100.0,100.0,94.9,92.7,1.2
