Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Sensor2,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,"Power:package-0,0","Power:core,0","Power:dram,0"
2023-09-27_00:48:15,27.8,29.8,87.0,87.0,47.0,85.0,48.0,49.0,78.0,38.9,38.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,51.4,100.0,3.0,100.0,1.5,3.0,100.0,78.0,75.8,1.2
2023-09-27_00:48:17,27.8,29.8,87.0,87.0,48.0,84.0,48.0,49.0,78.0,38.9,38.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,51.0,100.0,2.5,100.0,1.5,2.5,100.0,77.7,75.5,1.2
2023-09-27_00:48:19,27.8,29.8,87.0,87.0,49.0,84.0,79.0,49.0,50.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,55.2,100.0,11.5,100.0,75.7,8.8,33.8,81.0,78.8,1.3
run2 Time taken: 23.923635244369507 seconds
2023-09-27_00:49:44,27.8,29.8,73.0,45.0,72.0,73.0,71.0,70.0,43.0,38.9,38.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,73.5,37.5,75.0,100.0,100.0,100.0,37.5,102.2,98.6,1.3
2023-09-27_00:49:46,27.8,29.8,86.0,86.0,51.0,56.0,82.0,81.0,78.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.9,95.1,11.9,60.5,100.0,100.0,43.1,98.4,96.1,1.2
2023-09-27_00:49:48,27.8,29.8,85.0,85.0,82.0,53.0,85.0,49.0,84.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,69.2,100.0,11.4,22.3,100.0,95.6,85.6,99.0,96.8,1.2
2023-09-27_00:49:50,27.8,29.8,87.0,85.0,86.0,53.0,87.0,52.0,83.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.5,100.0,100.0,5.8,100.0,6.8,100.0,98.2,96.0,1.2
2023-09-27_00:49:52,27.8,29.8,87.0,85.0,86.0,53.0,87.0,50.0,82.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.3,100.0,100.0,3.0,100.0,6.9,100.0,98.0,95.8,1.2
2023-09-27_00:49:54,27.8,29.8,86.0,86.0,86.0,52.0,85.0,78.0,54.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.2,100.0,100.0,2.0,100.0,9.5,96.6,97.8,95.6,1.2
2023-09-27_00:49:56,27.8,29.8,86.0,86.0,85.0,54.0,84.0,80.0,52.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,69.0,100.0,100.0,6.4,100.0,100.0,7.9,98.3,96.1,1.2
2023-09-27_00:49:58,27.8,29.8,85.0,85.0,81.0,52.0,49.0,79.0,48.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,53.6,100.0,100.0,4.4,10.9,100.0,5.0,79.1,76.8,1.2
2023-09-27_00:50:00,27.8,29.8,83.0,83.0,80.0,50.0,49.0,78.0,47.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,51.8,100.0,100.0,2.5,3.0,100.0,4.0,76.7,74.4,1.2
2023-09-27_00:50:02,27.8,29.8,83.0,83.0,81.0,52.0,49.0,78.0,47.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,52.3,100.0,100.0,4.0,4.9,100.0,5.0,77.1,74.9,1.2
2023-09-27_00:50:04,27.8,29.8,86.0,86.0,83.0,53.0,52.0,80.0,50.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,51.7,100.0,100.0,3.0,3.5,100.0,3.5,77.0,74.8,1.2
2023-09-27_00:50:06,27.8,29.8,85.0,85.0,82.0,52.0,51.0,80.0,50.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,62.5,100.0,100.0,42.3,6.1,100.0,23.5,89.5,87.2,1.4
run3 Time taken: 24.165741682052612 seconds
2023-09-27_00:50:25,27.8,29.8,75.0,75.0,72.0,74.0,72.0,43.0,44.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,78.4,100.0,100.0,100.0,100.0,50.0,25.0,104.0,100.0,1.2
2023-09-27_00:50:27,27.8,29.8,88.0,58.0,49.0,88.0,84.0,84.0,81.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,71.9,18.4,45.6,100.0,100.0,83.2,85.9,103.7,97.6,1.3
2023-09-27_00:50:29,27.8,29.8,89.0,89.0,54.0,89.0,81.0,83.0,55.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,71.9,100.0,15.3,100.0,100.0,100.0,15.8,105.3,99.2,1.2
2023-09-27_00:50:31,27.8,29.8,91.0,90.0,55.0,91.0,83.0,84.0,57.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,71.9,100.0,13.1,100.0,100.0,100.0,16.5,105.8,99.8,1.2
2023-09-27_00:50:33,27.8,29.8,83.0,83.0,50.0,83.0,76.0,78.0,52.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,70.1,100.0,17.0,100.0,100.0,100.0,3.9,99.7,93.6,1.2
2023-09-27_00:50:35,27.8,29.8,83.0,82.0,50.0,83.0,75.0,77.0,52.0,38.9,38.9,51.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,69.8,100.0,11.8,100.0,100.0,100.0,5.5,90.2,84.1,1.2
2023-09-27_00:50:37,27.8,29.8,83.0,83.0,49.0,83.0,76.0,78.0,52.0,38.9,38.9,53.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,69.8,100.0,13.4,100.0,100.0,100.0,5.5,90.1,84.1,1.2
2023-09-27_00:50:39,27.8,29.8,89.0,88.0,61.0,89.0,49.0,82.0,50.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,55.7,100.0,8.4,100.0,20.8,100.0,4.4,84.1,78.1,1.2
2023-09-27_00:50:41,27.8,29.8,88.0,59.0,65.0,88.0,77.0,83.0,57.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,54.2,95.0,8.6,100.0,8.4,100.0,11.9,84.4,78.4,1.2
2023-09-27_00:50:43,27.8,29.8,86.0,51.0,50.0,86.0,80.0,82.0,54.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,54.3,10.9,11.3,100.0,100.0,100.0,4.5,84.3,78.2,1.2
2023-09-27_00:50:45,27.8,29.8,86.0,51.0,47.0,86.0,79.0,82.0,53.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,53.2,1.0,11.9,100.0,100.0,100.0,4.5,83.0,77.0,1.2
2023-09-27_00:50:47,27.8,29.8,87.0,54.0,50.0,87.0,80.0,82.0,54.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,53.0,1.5,12.4,100.0,100.0,100.0,4.4,82.9,76.8,1.2
run4 Time taken: 25.963955640792847 seconds
2023-09-27_00:51:02,27.8,29.8,74.0,74.0,71.0,74.0,44.0,69.0,43.0,38.9,38.9,55.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,74.5,100.0,100.0,100.0,50.0,100.0,0.0,99.5,96.3,1.2
2023-09-27_00:51:04,27.8,29.8,85.0,57.0,83.0,83.0,85.0,53.0,81.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.9,70.9,100.0,100.0,15.6,88.8,37.9,96.7,94.5,1.2
2023-09-27_00:51:06,27.8,29.8,87.0,59.0,85.0,84.0,86.0,53.0,83.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.7,6.5,100.0,100.0,100.0,4.5,100.0,97.0,94.7,1.2
2023-09-27_00:51:08,27.8,29.8,86.0,57.0,85.0,83.0,86.0,52.0,83.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.3,5.0,100.0,100.0,100.0,4.0,100.0,96.7,94.5,1.2
2023-09-27_00:51:10,27.8,29.8,87.0,55.0,51.0,87.0,84.0,83.0,84.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.4,6.4,88.1,100.0,100.0,16.7,100.0,96.4,94.2,1.2
2023-09-27_00:51:12,27.8,29.8,90.0,88.0,53.0,90.0,80.0,83.0,55.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,69.1,94.6,11.3,100.0,100.0,100.0,7.5,97.4,95.1,1.2
2023-09-27_00:51:15,27.8,29.8,90.0,89.0,54.0,90.0,79.0,83.0,56.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.8,100.0,8.4,100.0,100.0,100.0,5.9,97.0,94.8,1.2
2023-09-27_00:51:17,27.8,29.8,88.0,88.0,51.0,88.0,50.0,82.0,50.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,62.9,100.0,7.5,100.0,60.6,100.0,7.9,89.9,87.5,1.2
2023-09-27_00:51:19,27.8,29.8,88.0,86.0,49.0,88.0,49.0,82.0,50.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,52.5,100.0,5.4,100.0,4.0,100.0,5.0,79.0,75.4,1.2
2023-09-27_00:51:21,27.8,29.8,87.0,86.0,49.0,87.0,50.0,81.0,49.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,52.4,100.0,5.0,100.0,5.4,100.0,3.5,80.9,75.3,1.2
2023-09-27_00:51:23,27.8,29.8,87.0,87.0,49.0,87.0,50.0,81.0,51.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,52.7,100.0,6.0,100.0,5.0,100.0,5.3,81.5,75.4,1.2
2023-09-27_00:51:25,27.8,29.8,88.0,86.0,49.0,88.0,49.0,81.0,50.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,53.1,100.0,5.9,100.0,8.0,100.0,4.4,82.0,75.9,1.2
run5 Time taken: 24.16004228591919 seconds
2023-09-27_00:51:42,27.8,29.8,76.0,75.0,44.0,76.0,72.0,71.0,45.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,77.6,100.0,42.9,100.0,100.0,100.0,37.5,105.6,103.0,1.3
2023-09-27_00:51:44,27.8,29.8,91.0,90.0,53.0,91.0,82.0,83.0,56.0,38.9,38.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,70.7,100.0,7.4,100.0,100.0,100.0,16.5,100.6,98.4,1.2
2023-09-27_00:51:46,27.8,29.8,85.0,84.0,52.0,85.0,77.0,79.0,55.0,38.9,38.9,50.9,4.8,4.7,4.8,4.7,4.7,4.7,4.8,70.0,100.0,8.0,100.0,100.0,100.0,11.1,98.6,96.3,1.2
2023-09-27_00:51:48,27.8,29.8,86.0,85.0,51.0,86.0,79.0,80.0,54.0,38.9,38.9,49.9,4.8,4.7,4.7,4.7,4.7,4.7,4.8,69.9,100.0,7.5,100.0,100.0,100.0,10.1,90.2,88.0,1.2
2023-09-27_00:51:50,27.8,29.8,89.0,88.0,52.0,89.0,79.0,82.0,55.0,38.9,38.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,71.6,100.0,15.9,100.0,100.0,100.0,13.3,93.2,90.9,1.3
2023-09-27_00:51:52,27.8,29.8,86.0,86.0,54.0,86.0,77.0,80.0,56.0,38.9,38.9,49.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,68.5,100.0,6.1,100.0,100.0,100.0,4.9,94.9,92.7,1.2
2023-09-27_00:51:54,27.8,29.8,89.0,89.0,53.0,90.0,81.0,83.0,55.0,38.9,38.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.5,100.0,6.4,100.0,100.0,100.0,4.0,94.9,92.7,1.2
2023-09-27_00:51:56,27.8,29.8,89.0,89.0,53.0,86.0,81.0,51.0,53.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,56.1,100.0,4.9,100.0,100.0,29.2,3.0,82.6,80.3,1.2
2023-09-27_00:51:58,27.8,29.8,88.0,88.0,52.0,86.0,80.0,51.0,52.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,51.4,100.0,3.0,100.0,100.0,2.5,2.5,77.9,75.7,1.2
2023-09-27_00:52:00,27.8,29.8,88.0,88.0,65.0,86.0,82.0,66.0,73.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,53.8,100.0,7.0,100.0,100.0,7.0,8.9,80.0,77.9,1.3
2023-09-27_00:52:02,27.8,29.8,89.0,89.0,51.0,86.0,80.0,51.0,51.0,37.9,37.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,52.2,100.0,5.9,100.0,100.0,3.0,4.9,78.5,76.1,1.2
2023-09-27_00:52:04,27.8,29.8,88.0,88.0,51.0,85.0,81.0,51.0,51.0,37.9,37.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,51.3,100.0,3.0,100.0,100.0,2.5,2.5,77.9,75.8,1.2
run6 Time taken: 24.452195167541504 seconds
2023-09-27_00:52:55,27.8,29.8,75.0,75.0,74.0,47.0,73.0,72.0,51.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,80.0,100.0,100.0,50.0,100.0,100.0,25.0,103.3,100.2,1.3
2023-09-27_00:52:57,27.8,29.8,86.0,86.0,86.0,56.0,86.0,81.0,55.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,72.2,100.0,100.0,5.4,100.0,100.0,25.0,101.6,99.4,1.2
2023-09-27_00:52:59,27.8,29.8,87.0,87.0,87.0,55.0,87.0,82.0,55.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,70.8,100.0,100.0,7.4,100.0,100.0,15.7,101.9,98.8,1.2
2023-09-27_00:53:01,27.8,29.8,90.0,89.0,56.0,90.0,83.0,84.0,57.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,70.2,100.0,67.2,44.1,100.0,100.0,10.1,102.6,98.2,1.2
2023-09-27_00:53:03,27.8,29.8,92.0,90.0,54.0,92.0,84.0,86.0,57.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,70.4,100.0,14.9,100.0,100.0,100.0,7.4,104.7,98.6,1.2
2023-09-27_00:53:05,27.8,29.8,85.0,84.0,51.0,85.0,77.0,79.0,54.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.7,70.0,100.0,11.3,98.0,100.0,93.1,16.7,91.5,85.4,1.2
2023-09-27_00:53:07,27.8,29.8,83.0,82.0,51.0,83.0,76.0,77.0,53.0,38.9,38.9,52.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,70.2,100.0,14.5,100.0,100.0,100.0,6.0,90.1,84.1,1.2
2023-09-27_00:53:09,27.8,29.8,90.0,87.0,52.0,90.0,51.0,82.0,52.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,56.6,100.0,6.5,100.0,25.1,100.0,7.4,84.9,78.9,1.2
2023-09-27_00:53:11,27.8,29.8,89.0,88.0,50.0,89.0,50.0,82.0,51.0,38.9,38.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,53.4,100.0,5.9,100.0,8.9,100.0,5.9,83.7,77.7,1.2
2023-09-27_00:53:13,27.8,29.8,89.0,88.0,50.0,89.0,51.0,83.0,67.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,53.4,100.0,4.0,100.0,7.4,100.0,7.9,83.7,77.6,1.2
2023-09-27_00:53:15,27.8,29.8,89.0,88.0,52.0,90.0,51.0,82.0,52.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,53.1,100.0,8.5,100.0,5.8,100.0,4.9,83.4,77.4,1.2
2023-09-27_00:53:17,27.8,29.8,89.0,89.0,53.0,89.0,80.0,76.0,60.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,55.0,100.0,8.6,100.0,9.9,97.5,12.4,85.3,79.2,1.2
run7 Time taken: 24.12430500984192 seconds
2023-09-27_00:53:46,27.8,29.8,75.0,75.0,43.0,46.0,72.0,72.0,71.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,75.0,100.0,0.0,37.5,100.0,100.0,100.0,103.2,100.8,1.3
2023-09-27_00:53:48,27.8,29.8,85.0,85.0,59.0,68.0,83.0,82.0,84.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,70.0,100.0,70.9,17.4,100.0,100.0,31.7,100.1,97.9,1.2
2023-09-27_00:53:50,27.8,29.8,87.0,87.0,52.0,57.0,85.0,83.0,85.0,38.9,38.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.1,100.0,2.5,6.3,100.0,100.0,100.0,99.1,96.8,1.2
2023-09-27_00:53:52,27.8,29.8,86.0,86.0,53.0,57.0,85.0,83.0,86.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.3,100.0,3.0,5.4,100.0,100.0,100.0,99.9,97.3,1.2
2023-09-27_00:53:54,27.8,29.8,87.0,87.0,53.0,59.0,86.0,84.0,86.0,38.9,38.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,69.0,100.0,4.1,8.0,100.0,100.0,100.0,101.6,98.1,1.2
2023-09-27_00:53:56,27.8,29.8,87.0,87.0,53.0,61.0,84.0,82.0,84.0,38.9,38.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,69.6,100.0,5.1,10.4,100.0,100.0,100.0,104.4,98.5,1.2
2023-09-27_00:53:58,27.8,29.8,87.0,88.0,53.0,66.0,86.0,84.0,86.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,69.8,100.0,6.9,11.7,100.0,100.0,100.0,104.3,98.3,1.2
2023-09-27_00:54:00,27.8,29.8,86.0,85.0,51.0,52.0,84.0,51.0,83.0,38.9,38.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,56.8,100.0,5.6,10.9,100.0,23.4,100.0,88.1,82.0,1.2
2023-09-27_00:54:02,27.8,29.8,85.0,85.0,50.0,53.0,83.0,51.0,83.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,53.1,100.0,4.5,5.0,100.0,9.9,100.0,82.8,76.7,1.2
2023-09-27_00:54:04,27.8,29.8,84.0,84.0,50.0,52.0,84.0,50.0,83.0,38.9,38.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,52.9,100.0,7.0,5.9,100.0,4.0,100.0,82.6,76.5,1.2
2023-09-27_00:54:06,27.8,29.8,84.0,84.0,50.0,52.0,84.0,50.0,83.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,53.0,100.0,5.5,7.9,100.0,5.0,100.0,82.6,76.5,1.2
2023-09-27_00:54:08,27.8,29.8,84.0,84.0,51.0,52.0,83.0,50.0,83.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,53.1,100.0,4.5,6.0,100.0,7.4,100.0,82.8,76.8,1.2
run8 Time taken: 23.942925214767456 seconds
2023-09-27_00:54:23,27.8,29.8,75.0,75.0,73.0,45.0,46.0,72.0,68.0,37.9,37.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,75.4,100.0,100.0,20.0,40.0,100.0,100.0,99.4,98.5,1.3
2023-09-27_00:54:25,27.8,29.8,87.0,87.0,87.0,54.0,86.0,81.0,55.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,70.4,76.1,100.0,30.4,88.9,100.0,25.7,99.9,97.7,1.2
2023-09-27_00:54:27,27.8,29.8,88.0,88.0,88.0,55.0,87.0,82.0,55.0,37.9,37.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,70.5,100.0,100.0,7.9,100.0,100.0,15.1,100.3,98.0,1.2
2023-09-27_00:54:29,27.8,29.8,88.0,88.0,88.0,60.0,86.0,83.0,55.0,37.9,37.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,69.8,100.0,100.0,4.9,100.0,100.0,12.9,99.9,97.7,1.2
2023-09-27_00:54:31,27.8,29.8,88.0,88.0,87.0,56.0,86.0,81.0,54.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,69.0,100.0,100.0,5.0,100.0,100.0,7.0,99.3,97.0,1.2
2023-09-27_00:54:33,27.8,29.8,87.0,87.0,87.0,55.0,86.0,82.0,55.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.1,100.0,100.0,5.4,100.0,100.0,3.9,98.4,96.2,1.2
2023-09-27_00:54:35,27.8,29.8,88.0,88.0,87.0,55.0,87.0,82.0,55.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.3,100.0,100.0,4.5,100.0,100.0,4.0,98.9,96.6,1.2
2023-09-27_00:54:37,27.8,29.8,85.0,85.0,52.0,53.0,80.0,81.0,52.0,37.9,37.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,55.0,100.0,22.5,2.5,100.0,100.0,3.5,81.9,79.7,1.2
2023-09-27_00:54:39,27.8,29.8,85.0,85.0,50.0,53.0,80.0,80.0,51.0,37.9,37.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,51.4,100.0,2.5,3.0,100.0,100.0,3.9,77.1,74.9,1.2
2023-09-27_00:54:41,27.8,29.8,84.0,84.0,51.0,53.0,80.0,80.0,52.0,37.9,37.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,51.5,100.0,3.0,2.5,100.0,100.0,3.0,77.2,74.9,1.2
2023-09-27_00:54:43,27.8,29.8,85.0,85.0,50.0,52.0,80.0,80.0,52.0,37.9,37.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,51.2,100.0,2.5,2.0,100.0,100.0,3.0,77.0,74.8,1.2
2023-09-27_00:54:45,27.8,29.8,84.0,84.0,50.0,52.0,80.0,80.0,51.0,37.9,37.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,51.5,100.0,2.0,3.0,100.0,100.0,2.5,77.4,75.0,1.2
run9 Time taken: 24.176950454711914 seconds
2023-09-27_00:55:01,27.8,29.8,76.0,45.0,73.0,76.0,46.0,73.0,71.0,37.9,37.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,75.0,12.5,100.0,100.0,44.4,100.0,100.0,103.2,99.7,1.3
2023-09-27_00:55:03,27.8,29.8,88.0,57.0,86.0,87.0,86.0,83.0,57.0,37.9,37.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,69.3,9.1,100.0,100.0,93.2,100.0,14.0,99.6,97.3,1.2
2023-09-27_00:55:05,27.8,29.8,89.0,55.0,87.0,56.0,89.0,83.0,86.0,37.9,37.9,53.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.4,5.0,100.0,31.6,100.0,100.0,74.9,99.4,97.1,1.2
2023-09-27_00:55:07,27.8,29.8,89.0,55.0,86.0,66.0,89.0,83.0,86.0,38.9,38.9,52.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.5,3.5,100.0,7.4,100.0,100.0,100.0,99.2,97.0,1.2
2023-09-27_00:55:09,27.8,29.8,89.0,56.0,87.0,57.0,89.0,83.0,87.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.5,4.9,100.0,6.4,100.0,100.0,100.0,99.1,96.8,1.2
2023-09-27_00:55:11,27.8,29.8,89.0,55.0,87.0,56.0,89.0,82.0,87.0,38.9,38.9,51.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.4,3.4,100.0,6.4,100.0,100.0,100.0,99.2,97.0,1.2
